ISO3,CTSCode,Year,Measurements
KOR,ECCS,1983,0.478
KWT,ECCS,1983,-0.697
LAO,ECCS,1983,0.2
LBN,ECCS,1983,-0.987
LSO,ECCS,1983,1.002
LBR,ECCS,1983,0.443
LBY,ECCS,1983,-0.292
LIE,ECCS,1983,0.953
MDG,ECCS,1983,0.396
MWI,ECCS,1983,0.787
MYS,ECCS,1983,0.493
MDV,ECCS,1983,0.405
MLI,ECCS,1983,0.84
MLT,ECCS,1983,0.107
MTQ,ECCS,1983,0.644
MRT,ECCS,1983,1.448
MUS,ECCS,1983,0.05
MYT,ECCS,1983,0.261
MEX,ECCS,1983,0.011
MCO,ECCS,1983,0.472
MNG,ECCS,1983,0.626
MSR,ECCS,1983,0.715
MAR,ECCS,1983,0.73
MOZ,ECCS,1983,0.857
MMR,ECCS,1983,0.141
NPL,ECCS,1983,-0.315
NLD,ECCS,1983,0.87
NCL,ECCS,1983,0.551
NZL,ECCS,1983,-0.293
NIC,ECCS,1983,0.771
NER,ECCS,1983,-0.062
NGA,ECCS,1983,0.303
NIU,ECCS,1983,0.553
NFK,ECCS,1983,0.269
NOR,ECCS,1983,0.637
OMN,ECCS,1983,-0.582
PAK,ECCS,1983,-0.487
PAN,ECCS,1983,0.967
PNG,ECCS,1983,0.264
PRY,ECCS,1983,-0.302
PER,ECCS,1983,1.244
PHL,ECCS,1983,0.639
PCN,ECCS,1983,-0.554
POL,ECCS,1983,1.458
PRT,ECCS,1983,0.238
PRI,ECCS,1983,0.614
QAT,ECCS,1983,-0.902
ROU,ECCS,1983,0.831
RWA,ECCS,1983,0.82
SPM,ECCS,1983,0.808
WSM,ECCS,1983,0.27
SMR,ECCS,1983,0.411
STP,ECCS,1983,0.157
SAU,ECCS,1983,-0.899
SEN,ECCS,1983,1.275
SYC,ECCS,1983,0.409
SLE,ECCS,1983,0.514
SGP,ECCS,1983,0.22
SLB,ECCS,1983,0.237
SOM,ECCS,1983,0.557
ZAF,ECCS,1983,0.68
ESP,ECCS,1983,0.526
LKA,ECCS,1983,0.602
KNA,ECCS,1983,0.715
LCA,ECCS,1983,0.481
VCT,ECCS,1983,0.385
SUR,ECCS,1983,0.598
SJM,ECCS,1983,0.045
SWE,ECCS,1983,0.91
CHE,ECCS,1983,0.873
SYR,ECCS,1983,-0.867
TWN,ECCS,1983,0.307
TZA,ECCS,1983,0.624
THA,ECCS,1983,0.385
TLS,ECCS,1983,0.285
TGO,ECCS,1983,0.764
TKL,ECCS,1983,0.275
TON,ECCS,1983,0.09
TTO,ECCS,1983,0.259
TUN,ECCS,1983,0.259
TUV,ECCS,1983,-0.065
UGA,ECCS,1983,0.75
ARE,ECCS,1983,-0.829
GBR,ECCS,1983,0.343
USA,ECCS,1983,0.548
VIR,ECCS,1983,0.577
URY,ECCS,1983,-0.065
VUT,ECCS,1983,0.095
VEN,ECCS,1983,0.482
VNM,ECCS,1983,-0.015
WLF,ECCS,1983,-0.051
PSE,ECCS,1983,-1.093
ESH,ECCS,1983,0.735
YEM,ECCS,1983,0.025
ZMB,ECCS,1983,0.945
ZWE,ECCS,1983,1.176
AFG,ECCS,1984,0.129
ALB,ECCS,1984,-0.267
DZA,ECCS,1984,0.025
ASM,ECCS,1984,0.286
AND,ECCS,1984,-0.183
AGO,ECCS,1984,0.717
AIA,ECCS,1984,0.152
ATG,ECCS,1984,0.113
ARG,ECCS,1984,-0.165
AUS,ECCS,1984,-0.187
AUT,ECCS,1984,-0.25
BHS,ECCS,1984,0.021
BHR,ECCS,1984,0.007
BGD,ECCS,1984,-0.214
BRB,ECCS,1984,-0.009
BLZ,ECCS,1984,0.455
BEN,ECCS,1984,0.64
BTN,ECCS,1984,0.035
BOL,ECCS,1984,0.28
BWA,ECCS,1984,0.491
BRA,ECCS,1984,0.299
VGB,ECCS,1984,0.192
BRN,ECCS,1984,-0.175
BGR,ECCS,1984,-0.031
BFA,ECCS,1984,0.783
KHM,ECCS,1984,0.061
CMR,ECCS,1984,0.191
CAN,ECCS,1984,0.361
CYM,ECCS,1984,0.098
CAF,ECCS,1984,-0.001
TCD,ECCS,1984,0.546
CHL,ECCS,1984,-0.183
HKG,ECCS,1984,-0.516
MAC,ECCS,1984,-0.516
CHN,ECCS,1984,-0.15
COL,ECCS,1984,-0.165
COM,ECCS,1984,-0.497
COD,ECCS,1984,0.126
COG,ECCS,1984,0.133
COK,ECCS,1984,0.288
CRI,ECCS,1984,0.098
CUB,ECCS,1984,0.231
CYP,ECCS,1984,-0.02
DNK,ECCS,1984,0.386
DJI,ECCS,1984,-0.007
DMA,ECCS,1984,0.111
DOM,ECCS,1984,0.296
ECU,ECCS,1984,-0.221
EGY,ECCS,1984,-0.193
SLV,ECCS,1984,0.204
GNQ,ECCS,1984,0.221
SWZ,ECCS,1984,0.034
FRO,ECCS,1984,0.431
FJI,ECCS,1984,0.338
FIN,ECCS,1984,0.751
FRA,ECCS,1984,-0.086
PYF,ECCS,1984,0.401
GAB,ECCS,1984,0.187
GMB,ECCS,1984,0.617
DEU,ECCS,1984,-0.11
GHA,ECCS,1984,0.684
GIB,ECCS,1984,-0.201
GRC,ECCS,1984,-0.123
GRL,ECCS,1984,-1.923
GRD,ECCS,1984,-0.044
GLP,ECCS,1984,0.132
GTM,ECCS,1984,0.253
GUF,ECCS,1984,0.035
GIN,ECCS,1984,0.43
GNB,ECCS,1984,0.562
GUY,ECCS,1984,-0.295
HTI,ECCS,1984,0.332
VAT,ECCS,1984,-0.555
HND,ECCS,1984,0.215
HUN,ECCS,1984,-0.148
ISL,ECCS,1984,0.119
IND,ECCS,1984,-0.121
IDN,ECCS,1984,-0.197
IRN,ECCS,1984,0.087
IRQ,ECCS,1984,0.038
IRL,ECCS,1984,0.321
IMN,ECCS,1984,0.343
ISR,ECCS,1984,-0.24
ITA,ECCS,1984,-0.464
JAM,ECCS,1984,0.298
JPN,ECCS,1984,-0.605
JOR,ECCS,1984,-0.277
KEN,ECCS,1984,0.19
KIR,ECCS,1984,-0.097
PRK,ECCS,1984,-0.149
KOR,ECCS,1984,-0.26
KWT,ECCS,1984,0.259
LAO,ECCS,1984,0.008
LBN,ECCS,1984,-0.118
LSO,ECCS,1984,0.345
LBR,ECCS,1984,0.319
LBY,ECCS,1984,-0.083
LIE,ECCS,1984,-0.359
MDG,ECCS,1984,-0.168
MWI,ECCS,1984,0.211
MYS,ECCS,1984,-0.158
MDV,ECCS,1984,0.076
MLI,ECCS,1984,0.591
MLT,ECCS,1984,-0.191
MTQ,ECCS,1984,0.091
MRT,ECCS,1984,0.423
MUS,ECCS,1984,-0.539
MYT,ECCS,1984,-0.501
MEX,ECCS,1984,-0.115
MCO,ECCS,1984,-0.623
MNG,ECCS,1984,-0.329
MSR,ECCS,1984,0.113
MAR,ECCS,1984,0.222
MOZ,ECCS,1984,0.225
MMR,ECCS,1984,0.091
NRU,ECCS,1984,-0.251
NPL,ECCS,1984,0.032
NLD,ECCS,1984,0.068
NCL,ECCS,1984,0.164
NZL,ECCS,1984,0.174
NIC,ECCS,1984,0.189
NER,ECCS,1984,0.529
NGA,ECCS,1984,0.838
NIU,ECCS,1984,0.654
NFK,ECCS,1984,0.149
NOR,ECCS,1984,0.537
OMN,ECCS,1984,-0.537
PAK,ECCS,1984,-0.318
PAN,ECCS,1984,0.038
PNG,ECCS,1984,0.164
PRY,ECCS,1984,0.508
PER,ECCS,1984,0.211
PHL,ECCS,1984,0.206
PCN,ECCS,1984,0.285
POL,ECCS,1984,0.247
PRT,ECCS,1984,-0.177
PRI,ECCS,1984,0.203
QAT,ECCS,1984,-0.012
ROU,ECCS,1984,-0.136
SPM,ECCS,1984,0.199
WSM,ECCS,1984,0.054
SMR,ECCS,1984,-0.585
STP,ECCS,1984,0.367
SAU,ECCS,1984,-0.363
SEN,ECCS,1984,0.631
SYC,ECCS,1984,-0.399
SLE,ECCS,1984,0.343
SGP,ECCS,1984,-0.481
SLB,ECCS,1984,0.2
SOM,ECCS,1984,0.072
ZAF,ECCS,1984,0.508
ESP,ECCS,1984,-0.19
LKA,ECCS,1984,-0.065
KNA,ECCS,1984,0.113
LCA,ECCS,1984,0.02
VCT,ECCS,1984,-0.042
SUR,ECCS,1984,-0.095
SJM,ECCS,1984,1.895
SWE,ECCS,1984,0.581
CHE,ECCS,1984,-0.324
SYR,ECCS,1984,-0.012
TWN,ECCS,1984,-0.509
TZA,ECCS,1984,0.039
THA,ECCS,1984,0.038
TLS,ECCS,1984,0.032
TGO,ECCS,1984,0.684
TKL,ECCS,1984,0.205
TON,ECCS,1984,0.305
TTO,ECCS,1984,-0.108
TUN,ECCS,1984,-0.081
TUV,ECCS,1984,0.074
UGA,ECCS,1984,0.411
ARE,ECCS,1984,-0.304
GBR,ECCS,1984,0.333
USA,ECCS,1984,-0.23
VIR,ECCS,1984,0.193
URY,ECCS,1984,0.101
VUT,ECCS,1984,0.001
VEN,ECCS,1984,-0.027
VNM,ECCS,1984,-0.225
WLF,ECCS,1984,-0.079
PSE,ECCS,1984,-0.234
ESH,ECCS,1984,0.391
YEM,ECCS,1984,0.227
ZMB,ECCS,1984,0.488
ZWE,ECCS,1984,0.445
AFG,ECCS,1985,0.25
ALB,ECCS,1985,-0.098
DZA,ECCS,1985,0.532
ASM,ECCS,1985,0.264
AND,ECCS,1985,0.031
AGO,ECCS,1985,0.722
AIA,ECCS,1985,0.038
ATG,ECCS,1985,0.086
ARG,ECCS,1985,0.237
ABW,ECCS,1985,0.006
AUS,ECCS,1985,0.306
AUT,ECCS,1985,-0.572
BHS,ECCS,1985,0.252
BHR,ECCS,1985,0.355
BGD,ECCS,1985,0.161
BRB,ECCS,1985,-0.189
BLZ,ECCS,1985,0.642
BEN,ECCS,1985,0.501
BTN,ECCS,1985,0.276
BOL,ECCS,1985,0.368
BWA,ECCS,1985,0.345
BRA,ECCS,1985,0.09
VGB,ECCS,1985,-0.011
BRN,ECCS,1985,0.083
BGR,ECCS,1985,-0.614
BFA,ECCS,1985,0.475
CPV,ECCS,1985,0.344
KHM,ECCS,1985,0.208
CMR,ECCS,1985,0.092
CAN,ECCS,1985,-0.291
CYM,ECCS,1985,0.008
CAF,ECCS,1985,0.06
TCD,ECCS,1985,0.259
CHL,ECCS,1985,0.265
HKG,ECCS,1985,-0.296
MAC,ECCS,1985,-0.296
CHN,ECCS,1985,-0.125
COL,ECCS,1985,0.044
COD,ECCS,1985,0.098
COG,ECCS,1985,-0.18
COK,ECCS,1985,0.272
CRI,ECCS,1985,0.027
CUB,ECCS,1985,0.168
CYP,ECCS,1985,-0.099
DNK,ECCS,1985,-0.997
DJI,ECCS,1985,0.136
DMA,ECCS,1985,0.085
DOM,ECCS,1985,0.105
ECU,ECCS,1985,-0.308
EGY,ECCS,1985,0.23
SLV,ECCS,1985,0.272
GNQ,ECCS,1985,-0.011
SWZ,ECCS,1985,0.599
FRO,ECCS,1985,-0.186
FJI,ECCS,1985,0.277
FIN,ECCS,1985,-1.179
FRA,ECCS,1985,-0.333
PYF,ECCS,1985,0.139
GAB,ECCS,1985,-0.189
GMB,ECCS,1985,0.337
DEU,ECCS,1985,-0.799
GHA,ECCS,1985,0.392
GIB,ECCS,1985,0.544
GRC,ECCS,1985,-0.057
GRL,ECCS,1985,0.973
GRD,ECCS,1985,-0.583
GLP,ECCS,1985,0.062
GTM,ECCS,1985,0.272
GUF,ECCS,1985,0.081
GIN,ECCS,1985,0.442
GNB,ECCS,1985,0.379
GUY,ECCS,1985,-0.251
HTI,ECCS,1985,0.28
VAT,ECCS,1985,0.27
HND,ECCS,1985,0.208
HUN,ECCS,1985,-1.064
ISL,ECCS,1985,0.079
IND,ECCS,1985,0.202
IDN,ECCS,1985,0.043
IRN,ECCS,1985,0.192
IRQ,ECCS,1985,0.032
IRL,ECCS,1985,-0.455
IMN,ECCS,1985,-0.503
ISR,ECCS,1985,-0.012
ITA,ECCS,1985,0.12
JAM,ECCS,1985,0.332
JPN,ECCS,1985,0.13
JOR,ECCS,1985,-0.049
KEN,ECCS,1985,-0.014
KIR,ECCS,1985,0.103
PRK,ECCS,1985,0.15
KOR,ECCS,1985,0.287
KWT,ECCS,1985,0.028
LAO,ECCS,1985,0.195
LBN,ECCS,1985,-0.045
LSO,ECCS,1985,0.804
LBR,ECCS,1985,0.227
LBY,ECCS,1985,0.039
LIE,ECCS,1985,-0.324
MDG,ECCS,1985,0.042
MWI,ECCS,1985,-0.046
MYS,ECCS,1985,0.044
MDV,ECCS,1985,0.044
MLI,ECCS,1985,0.518
MLT,ECCS,1985,0.51
MTQ,ECCS,1985,0.046
MRT,ECCS,1985,0.428
MUS,ECCS,1985,-0.366
MYT,ECCS,1985,-0.195
MEX,ECCS,1985,0.084
MCO,ECCS,1985,-0.121
MNG,ECCS,1985,-0.423
MSR,ECCS,1985,0.086
MAR,ECCS,1985,0.819
MOZ,ECCS,1985,0.027
MMR,ECCS,1985,0.191
NRU,ECCS,1985,-0.183
NPL,ECCS,1985,0.417
NLD,ECCS,1985,-0.844
NCL,ECCS,1985,0.344
NZL,ECCS,1985,0.395
NIC,ECCS,1985,0.029
NER,ECCS,1985,0.217
NGA,ECCS,1985,0.443
NIU,ECCS,1985,0.459
NFK,ECCS,1985,0.212
NOR,ECCS,1985,-0.591
OMN,ECCS,1985,0.016
PAK,ECCS,1985,0.123
PAN,ECCS,1985,-0.082
PNG,ECCS,1985,0.076
PRY,ECCS,1985,0.438
PER,ECCS,1985,0.114
PHL,ECCS,1985,0.364
PCN,ECCS,1985,0.248
POL,ECCS,1985,-1.035
PRT,ECCS,1985,0.466
PRI,ECCS,1985,-0.017
QAT,ECCS,1985,0.329
ROU,ECCS,1985,-1.194
SPM,ECCS,1985,-0.975
WSM,ECCS,1985,0.062
SMR,ECCS,1985,0.175
STP,ECCS,1985,0.069
SAU,ECCS,1985,-0.046
SEN,ECCS,1985,0.484
SYC,ECCS,1985,-0.218
SLE,ECCS,1985,0.243
SGP,ECCS,1985,-0.088
SLB,ECCS,1985,0.108
SOM,ECCS,1985,0.094
ZAF,ECCS,1985,0.633
ESP,ECCS,1985,0.456
LKA,ECCS,1985,0.045
KNA,ECCS,1985,0.086
LCA,ECCS,1985,-0.242
VCT,ECCS,1985,-0.587
SUR,ECCS,1985,0.097
SJM,ECCS,1985,1.787
SWE,ECCS,1985,-1.035
CHE,ECCS,1985,-0.322
SYR,ECCS,1985,-0.043
TWN,ECCS,1985,-0.022
TZA,ECCS,1985,-0.014
THA,ECCS,1985,0.231
TLS,ECCS,1985,0.391
TGO,ECCS,1985,0.483
TKL,ECCS,1985,0.342
TON,ECCS,1985,0.215
TTO,ECCS,1985,-0.519
TUN,ECCS,1985,0.442
TUV,ECCS,1985,0.194
UGA,ECCS,1985,0.263
ARE,ECCS,1985,0.09
GBR,ECCS,1985,-0.525
USA,ECCS,1985,-0.023
VIR,ECCS,1985,-0.014
URY,ECCS,1985,0.414
VUT,ECCS,1985,0.416
VEN,ECCS,1985,-0.225
VNM,ECCS,1985,-0.116
WLF,ECCS,1985,0.064
PSE,ECCS,1985,-0.006
ESH,ECCS,1985,0.696
YEM,ECCS,1985,0.477
ZMB,ECCS,1985,0.127
ZWE,ECCS,1985,0.004
AFG,ECCS,1986,-0.129
ALB,ECCS,1986,0.574
DZA,ECCS,1986,0.33
ASM,ECCS,1986,0.403
AND,ECCS,1986,0.382
AGO,ECCS,1986,0.223
AIA,ECCS,1986,0.158
ATG,ECCS,1986,0.149
ARG,ECCS,1986,0.387
ABW,ECCS,1986,0.045
AUS,ECCS,1986,0.347
AUT,ECCS,1986,0.313
BHS,ECCS,1986,0.241
BHR,ECCS,1986,0.647
BGD,ECCS,1986,0.109
BRB,ECCS,1986,-0.09
BLZ,ECCS,1986,0.329
BEN,ECCS,1986,0.398
BTN,ECCS,1986,-0.04
BOL,ECCS,1986,0.475
BWA,ECCS,1986,0.362
BRA,ECCS,1986,0.266
VGB,ECCS,1986,0.166
BRN,ECCS,1986,0.004
BGR,ECCS,1986,0.348
BFA,ECCS,1986,0.34
BDI,ECCS,1986,0.583
CPV,ECCS,1986,0.213
KHM,ECCS,1986,0.028
CMR,ECCS,1986,0.137
CAN,ECCS,1986,0.033
CYM,ECCS,1986,0.068
CAF,ECCS,1986,0.38
TCD,ECCS,1986,0.711
CHL,ECCS,1986,0.029
HKG,ECCS,1986,-0.001
MAC,ECCS,1986,-0.001
CHN,ECCS,1986,-0.042
COL,ECCS,1986,0.079
COM,ECCS,1986,-0.066
COD,ECCS,1986,0.292
COG,ECCS,1986,0.045
COK,ECCS,1986,0.508
CRI,ECCS,1986,0.281
CUB,ECCS,1986,0.293
CYP,ECCS,1986,0.225
DNK,ECCS,1986,-0.437
DJI,ECCS,1986,0.014
DMA,ECCS,1986,0.147
DOM,ECCS,1986,0.219
ECU,ECCS,1986,-0.055
EGY,ECCS,1986,0.093
SLV,ECCS,1986,0.29
GNQ,ECCS,1986,-0.081
SWZ,ECCS,1986,0.355
FRO,ECCS,1986,-0.206
FJI,ECCS,1986,-0.328
FIN,ECCS,1986,-0.187
FRA,ECCS,1986,0.009
PYF,ECCS,1986,0.249
GAB,ECCS,1986,-0.104
GMB,ECCS,1986,0.619
DEU,ECCS,1986,-0.005
GHA,ECCS,1986,0.336
GIB,ECCS,1986,0.18
GRC,ECCS,1986,0.315
GRL,ECCS,1986,0.512
GRD,ECCS,1986,-0.24
GLP,ECCS,1986,0.152
GTM,ECCS,1986,0.226
GUF,ECCS,1986,0.247
GIN,ECCS,1986,0.155
GNB,ECCS,1986,0.525
GUY,ECCS,1986,0.083
HTI,ECCS,1986,0.301
VAT,ECCS,1986,0.598
HND,ECCS,1986,0.154
HUN,ECCS,1986,0.363
ISL,ECCS,1986,-0.166
IND,ECCS,1986,0.183
IDN,ECCS,1986,0.017
IRN,ECCS,1986,0.168
IRQ,ECCS,1986,0.392
IRL,ECCS,1986,-0.742
IMN,ECCS,1986,-0.697
ISR,ECCS,1986,0.029
ITA,ECCS,1986,0.442
JAM,ECCS,1986,0.355
JPN,ECCS,1986,-0.686
JOR,ECCS,1986,0.028
KEN,ECCS,1986,0.172
KIR,ECCS,1986,0.378
PRK,ECCS,1986,-0.71
KOR,ECCS,1986,-0.736
KWT,ECCS,1986,0.493
LAO,ECCS,1986,-0.037
LBN,ECCS,1986,0.204
LSO,ECCS,1986,0.51
LBR,ECCS,1986,0.116
LBY,ECCS,1986,0.195
LIE,ECCS,1986,0.388
MDG,ECCS,1986,-0.114
MWI,ECCS,1986,0.168
MYS,ECCS,1986,0.055
MDV,ECCS,1986,0.188
MLI,ECCS,1986,0.305
MLT,ECCS,1986,0.478
MTQ,ECCS,1986,0.129
MRT,ECCS,1986,0.136
MUS,ECCS,1986,-0.137
MYT,ECCS,1986,-0.01
MEX,ECCS,1986,0.269
MCO,ECCS,1986,0.419
MNG,ECCS,1986,0.389
MSR,ECCS,1986,0.149
MAR,ECCS,1986,0.219
MOZ,ECCS,1986,0.148
MMR,ECCS,1986,0.107
NPL,ECCS,1986,-0.007
NLD,ECCS,1986,-0.186
NCL,ECCS,1986,0.208
NZL,ECCS,1986,0.379
NIC,ECCS,1986,0.098
NER,ECCS,1986,0.656
NGA,ECCS,1986,0.608
NIU,ECCS,1986,0.341
NFK,ECCS,1986,0.282
NOR,ECCS,1986,-0.429
OMN,ECCS,1986,0.04
PAK,ECCS,1986,-0.404
PAN,ECCS,1986,0.205
PNG,ECCS,1986,0.19
PRY,ECCS,1986,0.898
PER,ECCS,1986,0.157
PHL,ECCS,1986,0.295
PCN,ECCS,1986,0.033
POL,ECCS,1986,0.029
PRT,ECCS,1986,0.033
PRI,ECCS,1986,0.164
QAT,ECCS,1986,0.477
ROU,ECCS,1986,0.432
RWA,ECCS,1986,0.719
SPM,ECCS,1986,-0.664
WSM,ECCS,1986,0.214
SMR,ECCS,1986,0.338
STP,ECCS,1986,-0.147
SAU,ECCS,1986,0.14
SEN,ECCS,1986,0.443
SYC,ECCS,1986,0.146
SLE,ECCS,1986,-0.069
SGP,ECCS,1986,-0.189
SLB,ECCS,1986,-0.127
SOM,ECCS,1986,0.174
ZAF,ECCS,1986,0.439
ESP,ECCS,1986,0.234
LKA,ECCS,1986,0.126
KNA,ECCS,1986,0.149
LCA,ECCS,1986,-0.047
VCT,ECCS,1986,-0.237
SUR,ECCS,1986,0.211
SJM,ECCS,1986,-0.359
SWE,ECCS,1986,-0.496
CHE,ECCS,1986,0.246
SYR,ECCS,1986,0.39
TWN,ECCS,1986,-0.2
TZA,ECCS,1986,0.119
THA,ECCS,1986,0.013
TLS,ECCS,1986,0.167
TGO,ECCS,1986,0.336
TKL,ECCS,1986,0.417
TON,ECCS,1986,-0.153
TTO,ECCS,1986,-0.287
TUN,ECCS,1986,0.486
TUV,ECCS,1986,0.425
UGA,ECCS,1986,0.392
ARE,ECCS,1986,0.152
GBR,ECCS,1986,-0.597
USA,ECCS,1986,0.587
VIR,ECCS,1986,0.164
URY,ECCS,1986,0.73
VUT,ECCS,1986,-0.195
VEN,ECCS,1986,-0.021
VNM,ECCS,1986,-0.004
WLF,ECCS,1986,-0.125
PSE,ECCS,1986,0.028
ESH,ECCS,1986,0.224
YEM,ECCS,1986,-0.135
ZMB,ECCS,1986,-0.009
ZWE,ECCS,1986,-0.011
AFG,ECCS,1987,0.38
ALB,ECCS,1987,-0.105
DZA,ECCS,1987,1.03
ASM,ECCS,1987,0.36
AND,ECCS,1987,0.409
AGO,ECCS,1987,0.824
AIA,ECCS,1987,0.728
ATG,ECCS,1987,0.745
ARG,ECCS,1987,0.377
ABW,ECCS,1987,0.873
AUS,ECCS,1987,0.329
AUT,ECCS,1987,-0.27
BHS,ECCS,1987,0.37
BHR,ECCS,1987,0.518
BGD,ECCS,1987,0.419
BRB,ECCS,1987,0.629
BLZ,ECCS,1987,0.574
BEN,ECCS,1987,1.069
BTN,ECCS,1987,0.237
BOL,ECCS,1987,0.69
BWA,ECCS,1987,1.209
BRA,ECCS,1987,0.671
VGB,ECCS,1987,0.712
BRN,ECCS,1987,0.405
BGR,ECCS,1987,-0.494
BFA,ECCS,1987,1.022
BDI,ECCS,1987,0.695
CPV,ECCS,1987,1.17
KHM,ECCS,1987,0.578
CMR,ECCS,1987,0.499
CAN,ECCS,1987,1.366
CYM,ECCS,1987,0.266
CAF,ECCS,1987,0.386
TCD,ECCS,1987,0.398
CHL,ECCS,1987,0.568
HKG,ECCS,1987,0.818
MAC,ECCS,1987,0.818
CHN,ECCS,1987,0.429
COL,ECCS,1987,0.641
COM,ECCS,1987,0.388
COD,ECCS,1987,0.545
COG,ECCS,1987,0.412
COK,ECCS,1987,0.299
CRI,ECCS,1987,0.889
CUB,ECCS,1987,0.667
CYP,ECCS,1987,-0.295
DNK,ECCS,1987,-0.976
DJI,ECCS,1987,0.289
DMA,ECCS,1987,0.743
DOM,ECCS,1987,0.71
ECU,ECCS,1987,0.777
EGY,ECCS,1987,-0.367
SLV,ECCS,1987,0.833
GNQ,ECCS,1987,0.399
SWZ,ECCS,1987,0.6
FRO,ECCS,1987,0.132
FJI,ECCS,1987,-0.077
FIN,ECCS,1987,-1.659
FRA,ECCS,1987,0.016
PYF,ECCS,1987,0.398
GAB,ECCS,1987,0.293
GMB,ECCS,1987,1.026
DEU,ECCS,1987,-0.558
GHA,ECCS,1987,1.022
GIB,ECCS,1987,0.453
GRC,ECCS,1987,-0.393
GRL,ECCS,1987,-0.179
GRD,ECCS,1987,0.449
GLP,ECCS,1987,0.736
GTM,ECCS,1987,0.478
GUF,ECCS,1987,0.822
GIN,ECCS,1987,0.884
GNB,ECCS,1987,0.861
GUY,ECCS,1987,0.634
HTI,ECCS,1987,0.971
VAT,ECCS,1987,0.198
HND,ECCS,1987,0.513
HUN,ECCS,1987,-0.538
ISL,ECCS,1987,0.607
IND,ECCS,1987,0.562
IDN,ECCS,1987,0.402
IRN,ECCS,1987,0.481
IRQ,ECCS,1987,0.372
IRL,ECCS,1987,-0.159
IMN,ECCS,1987,-0.235
ISR,ECCS,1987,-0.32
ITA,ECCS,1987,0.189
JAM,ECCS,1987,0.958
JPN,ECCS,1987,0.322
JOR,ECCS,1987,-0.175
KEN,ECCS,1987,0.758
KIR,ECCS,1987,0.173
PRK,ECCS,1987,0.222
KOR,ECCS,1987,0.4
KWT,ECCS,1987,0.741
LAO,ECCS,1987,0.881
LBN,ECCS,1987,-0.271
LSO,ECCS,1987,0.596
LBR,ECCS,1987,0.886
LBY,ECCS,1987,-0.079
LIE,ECCS,1987,-0.044
MDG,ECCS,1987,0.452
MWI,ECCS,1987,0.596
MYS,ECCS,1987,0.376
MDV,ECCS,1987,0.523
MLI,ECCS,1987,1.078
MLT,ECCS,1987,0.6
MTQ,ECCS,1987,0.729
MRT,ECCS,1987,1.386
MUS,ECCS,1987,0.34
MYT,ECCS,1987,0.379
MEX,ECCS,1987,-0.153
MCO,ECCS,1987,0.185
MNG,ECCS,1987,0.195
MSR,ECCS,1987,0.745
MAR,ECCS,1987,1.039
MOZ,ECCS,1987,0.67
MMR,ECCS,1987,0.56
NPL,ECCS,1987,0.378
NLD,ECCS,1987,-0.491
NCL,ECCS,1987,-0.091
NZL,ECCS,1987,0.409
NIC,ECCS,1987,0.79
NER,ECCS,1987,0.581
NGA,ECCS,1987,0.878
NIU,ECCS,1987,0.452
NFK,ECCS,1987,-0.015
NOR,ECCS,1987,-0.828
OMN,ECCS,1987,0.177
PAK,ECCS,1987,0.041
PAN,ECCS,1987,0.703
PNG,ECCS,1987,0.251
PRY,ECCS,1987,0.247
PER,ECCS,1987,0.861
PHL,ECCS,1987,0.681
PCN,ECCS,1987,-0.373
POL,ECCS,1987,-1.067
PRT,ECCS,1987,0.683
PRI,ECCS,1987,0.7
QAT,ECCS,1987,0.36
ROU,ECCS,1987,-0.723
RWA,ECCS,1987,0.507
SPM,ECCS,1987,0.003
WSM,ECCS,1987,0.158
SMR,ECCS,1987,0.085
STP,ECCS,1987,0.393
SAU,ECCS,1987,0.48
SEN,ECCS,1987,0.994
SYC,ECCS,1987,0.393
SLE,ECCS,1987,0.738
SGP,ECCS,1987,0.159
SLB,ECCS,1987,-0.369
SOM,ECCS,1987,0.95
ZAF,ECCS,1987,0.716
ESP,ECCS,1987,0.7
LKA,ECCS,1987,0.658
KNA,ECCS,1987,0.745
LCA,ECCS,1987,0.603
VCT,ECCS,1987,0.449
SUR,ECCS,1987,0.836
SJM,ECCS,1987,0.199
SWE,ECCS,1987,-1.205
CHE,ECCS,1987,-0.006
SYR,ECCS,1987,-0.191
TWN,ECCS,1987,0.38
TZA,ECCS,1987,0.578
THA,ECCS,1987,0.691
TGO,ECCS,1987,1.08
TKL,ECCS,1987,0.535
TON,ECCS,1987,-0.198
TTO,ECCS,1987,0.436
TUN,ECCS,1987,0.651
TUV,ECCS,1987,-0.029
UGA,ECCS,1987,0.726
ARE,ECCS,1987,0.121
GBR,ECCS,1987,-0.286
USA,ECCS,1987,0.915
VIR,ECCS,1987,0.71
URY,ECCS,1987,0.301
VUT,ECCS,1987,-0.281
VEN,ECCS,1987,0.55
VNM,ECCS,1987,0.952
WLF,ECCS,1987,-0.059
PSE,ECCS,1987,-0.331
ESH,ECCS,1987,1.03
YEM,ECCS,1987,0.025
ZMB,ECCS,1987,0.907
ZWE,ECCS,1987,1.026
AFG,ECCS,1988,0.918
ALB,ECCS,1988,0.379
DZA,ECCS,1988,1.397
ASM,ECCS,1988,0.513
AND,ECCS,1988,0.892
AGO,ECCS,1988,0.554
AIA,ECCS,1988,0.532
ATG,ECCS,1988,0.464
ARG,ECCS,1988,-0.271
ABW,ECCS,1988,0.557
AUS,ECCS,1988,0.924
AUT,ECCS,1988,0.817
BHS,ECCS,1988,0.277
BHR,ECCS,1988,0.597
